CDN,DISTRICT NAME,"2004-2005
ADA","2004-2005
WADA","2005-2006
ADA","2005-2006
WADA","2006-2007
ADA","2006-2007
WADA","2007-2008
ADA","2007-2008
WADA","2008-2009
ADA","2008-2009
WADA","2009-2010
ADA","2009-2010
WADA","2010-2011
ADA","2010-2011
WADA","2011-2012
ADA","2011-2012
WADA","2012-2013
ADA","2012-2013
WADA","2013-2014
ADA","2013-2014
WADA"," 2014-2015
ADA"," 2014-2015
WADA","2015-2016
ADA","2015-2016 
WADA"
084902,GALVESTON ISD,8218.639,11131.23649,7990.56,10842.16147,7679.627,10444.17317,7143.259,9605.692,7070.465,9263.505,5629.102,7875.859,5714.269,7764.1,5736.826,7293.717,5930.757,7833.558,6026.515,8134.581,6197.106,8388.412,6256.552,8520.713
120902,GANADO ISD,615.19,986.0690007,618.664,979.5016953,615.056,1000.595035,614.846,993.446,608.33,978.288,614.304,975.269,627.857,1004.35,667.49,988.468,682.571,1069.259,711.827,1126.437,744.086,1177.577,727.2,1148.955
057909,GARLAND ISD,51631.935,66393.78924,52835.772,68011.24755,53121.701,68530.40565,53267.999,68913.956,53793.47,69684.115,54142.866,70740.096,54375.42,71712.718,54534.605,68335.62,54441.593,71395.282,54249.266,72250.676,54043.836,72032.717,54000.975,72369.164
184911,GARNER ISD,171.667,292.4791854,176.112,295.0970277,169.332,286.6507268,168.476,290.404,177.575,301.627,182.713,303.213,183.291,313.644,167.063,272.68,170.098,286.069,201.315,331.623,177.305,301.809,175.4,295.345
174903,GARRISON ISD,635.342,1057.937423,638.605,1057.396015,615.257,1010.596501,615.845,998.217,625.75,988.678,630.487,990.539,674.518,1058.98,675.544,1005.114,694.987,1070.366,691.878,1087.48,675.474,1056.084,655.709,1029.088
183904,GARY ISD,265.451,468.7862063,292.63,507.4940326,302.508,515.6886092,314.764,532.133,324.097,541.951,349.73,576.07,373.525,607.947,371.011,561.702,367.417,580.323,398.651,627.103,412.724,670.586,430.493,688.663
050902,GATESVILLE ISD,2506.576,3506.596939,2588.895,3635.201448,2593.524,3623.567316,2548.475,3494.646,2569.938,3493.287,2646.064,3579.809,2698.18,3656.923,2716.462,3468.257,2702.808,3621.48,2668.824,3626.261,2656.751,3596.174,2678.829,3622.194
240801,GATEWAY ACADEMY CHARTER DISTRICT,275.312,420.1730217,298.09,474.1037503,323.34,557.9495322,341.146,607.8797813,452.864,808.3321317,438.502,868.571,440.508,823.053,432.478,754.98,383.766,703.865,356.486,650.22,294.044,536.357,298.064,521.865
057831,GATEWAY CHARTER ACADEMY,406.362,555.8120195,474.802,671.3901903,516.372,747.8935754,572.571,842.6128558,635.407,937.8086491,711.023,1105.868,723.772,1139.905,736.67,1103.279,721.921,1141.428,707.581,1150.081,670.198,1104.514,641.781,1061.545
166902,GAUSE ISD,157.509,297.1937817,152.484,283.9489052,141.065,261.4547205,140.81,249.61,138.1,246.696,139.912,241.527,161.924,280.854,174.69,280.404,181.773,309.112,169.466,296.389,176.906,316.483,158.657,287.178
015829,GENERAL ALFRED A VALENZUELA INT LE,,,,,26.622,41.864,0,0,0,0,,,,,,,,,,,,,,
015802,GEORGE GERVIN ACADEMY,299.669,434.2217871,325.765,481.0390701,407.467,643.1277471,430.267,682.7357523,436.479,652.249247,553.671,863.889,833.892,1240.431,819.335,1211.282,815.998,1348.606,852.661,1314.482,736.436,1155.806,859.587,1427.21
101804,GEORGE I SANCHEZ CHARTER,477.487,735.1017356,516.07,814.7132173,503.717,824.185186,523.219,812.7264168,545.487,854.7253227,565.875,949.636,549.108,935.93,526.462,885.251,523.606,911.534,533.434,934.075,621.221,1056.698,694.033,1197.11
015812,GEORGE I SANCHEZ CHARTER HS SAN AN,124.669,193.1206953,137.401,250.2121552,101.488,204.9397467,106.708,175.3191029,130.144,198.5701897,120.55,185.082,64.174,115.011,,,,,,,,,,
149901,GEORGE WEST ISD,1128.427,1717.935119,1092.43,1682.951647,1074.671,1695.121372,1040.102,1659.921,1031.663,1630.93,1036.845,1636.663,1013.52,1624.851,983.92,1466.508,1030.668,1559.86,1041.437,1587.042,1051.908,1619.573,1017.878,1607.712
246904,GEORGETOWN ISD,8322.194,10180.84887,8587.311,10475.95604,8971.975,10929.93454,9353.615,11442.225,9602.071,11805.059,9740.549,11994.512,9795.387,12189.373,9733.23,11533.194,9762.066,12114.252,9974.968,12511.612,10049.754,12663.538,10409.858,13103.01
161925,GHOLSON ISD,135.57,240.3800849,138.949,246.3527025,135.106,242.9760357,135.61,239.061,139.884,247.073,139.731,249.794,136.554,241.177,139.872,233.189,186.967,316.571,227.418,400.908,231.44,410.898,234.131,411.457
144901,GIDDINGS ISD,1631.02,2257.76326,1699.028,2353.763139,1728.934,2435.621599,1706.146,2413.655,1736.631,2460.68,1753.951,2438.344,1760.009,2488.125,1796.499,2398.992,1791.923,2521.934,1809.826,2539.495,1832.554,2623.059,1806.406,2608.952
230902,GILMER ISD,2108.315,2916.036517,2105.08,2920.356924,2152.108,2947.854686,2155.31,2946.351,2199.747,2984.923,2171.909,2971.383,2203.528,3000.393,2224.313,2856.789,2202.36,2970.771,2262.905,3091.103,2265.273,3119.097,2281.469,3136.598
101805,GIRLS & BOYS PREPARATORY ACADEMY,655.292,954.883016,823.581,1146.204684,804.07,1194.002134,726.837,1084.675629,700.48,1037.911202,676.918,1093.161,708.145,1163.335,695.077,1067.263,636.421,1061.029,614.868,1056.276,572.895,977.423,,
092901,GLADEWATER ISD,2058.951,3076.612748,2021.85,2994.888862,1978.857,2932.012864,1940.345,2852.345,1894.173,2804.912,1845.267,2719.005,1873.784,2763.183,1851.442,2584.596,1805.892,2605.327,1691.355,2493.713,1715.612,2531.258,1692.415,2490.948
087901,GLASSCOCK COUNTY ISD,287.266,558.0483313,278.102,549.3968104,271.645,530.3696159,259.693,511.543,249.38,486.679,260.538,501.63,265.767,520.052,264.178,483.02,267.443,505.776,276.007,530.954,284.454,532.717,291.32,540.463
213901,GLEN ROSE ISD,1513.42,2027.507407,1593.233,2104.831436,1573.33,2068.923849,1569.46,2045.906,1610.127,2064.406,1559.15,2122.122,1542.916,2099.77,1553.882,1993.656,1583.131,2107.986,1540.308,2066.407,1573.6,2094.644,1624.424,2140.159
101866,GLOBAL LEARNING VILLAGE,,,,,,,,,,,,,,,,,0,0,43.228,53.892,64.669,80.623,166.098,249.956
126911,GODLEY ISD,1256.378,1917.397121,1319,1922.561359,1387.307,1975.290828,1409.286,1999.06,1447.03,2031.711,1459.067,2065.564,1500.587,2132.554,1544.645,2056.711,1572.912,2178.855,1630.022,2293.086,1699.465,2389.596,1673.153,2377.757
169906,GOLD BURG ISD,119.786,274.0988306,137.752,270.1440273,141.582,278.1743689,135.352,266.596,130.545,251.996,114.104,250.584,100.074,237.555,100.872,223.227,114.925,245.468,104.507,247.839,118.603,251.431,131.166,251.793
057835,GOLDEN RULE CHARTER SCHOOL,257.623,460.526,288.966,488.994,416.79,682.315,494.232,796.636,502.599,825.853,602.154,982.062,654.779,1054.312,770.654,1183.566,932.203,1475.919,1060.164,1724.964,1222.142,2000.611,1232.346,2092.709
167901,GOLDTHWAITE ISD,620.542,1201.470677,600.747,1159.534367,604.072,1087.364347,612.412,1071.018,595.179,925.114,552.217,863.988,566.689,896.777,566.621,843.606,552.806,882.221,565.418,894.194,574.872,1040.434,565.105,1010.695
088902,GOLIAD ISD,1234.739,1932.9329,1220.401,1899.318085,1240.825,1934.539917,1234.353,1876.349,1231.852,1845.916,1262.362,1869.249,1280.706,1919.641,1258.623,1840.872,1256.637,1864.175,1279.139,1931.572,1304.53,1934.249,1264.395,1906.376
089901,GONZALES ISD,2384.719,3360.903754,2308.646,3243.82758,2300.885,3170.386805,2315.995,3224.188,2307.482,3201.654,2293.473,3191.619,2389.704,3324.861,2532.576,3330.716,2592.407,3585.186,2572.033,3637.834,2577.677,3640.964,2639.354,3705.986
187903,GOODRICH ISD,297.919,551.1713292,288.415,530.6710952,258.677,489.9167452,246.148,471.835,240.164,445.186,246.508,441.624,223.59,419.312,219.567,387.982,216.007,381.332,207.478,373.266,225.197,414.091,217.586,413.003
101911,GOOSE CREEK CISD,18047.25,23619.47337,18532.531,24408.65834,18625.52,24803.02629,18800.505,24777.79,19070.804,25191.124,19313.615,25990.579,19743.271,26367.908,19998.301,25304.863,20151.689,26638.632,20649.945,27655.78,21434.194,28731.959,21885.404,29678.771
182901,GORDON ISD,182.008,310.0873948,180.838,314.7391833,173.876,301.5614575,181.474,310.47,176.367,303.468,185.197,325.033,198.639,343.626,203.194,332.492,211.27,351.384,187.75,318.412,182.364,311.289,177.062,303.633
067904,GORMAN ISD,371.745,673.6463606,359.886,652.7248715,335.041,604.0713142,346.516,618.296,347.947,612.667,336.639,589.657,320.477,556.713,292.976,485.07,305.171,521.033,281.91,501.26,295.67,519.224,296.578,522.21
156905,GRADY ISD,233.027,394.1832954,224.479,373.4380739,213.617,348.3413904,204.989,335.552,199.221,323.356,196.628,312.603,214.366,342.061,211.349,318.614,222.088,350.011,217.162,350.648,204.504,327.505,205.608,326.63
182902,GRAFORD ISD,325.467,559.7540672,308.947,531.4406646,297.053,515.270761,290.515,487.773,293.372,497.296,303.908,503.572,272.162,467.121,286.927,459.596,294.552,502.349,303.325,531.129,299.21,513.857,316.97,521.652
252901,GRAHAM ISD,2231.019,3107.26724,2257.634,3118.238879,2246.809,3084.658442,2274.638,3121.771,2311.591,3146.496,2349.752,3180.83,2382.826,3297.489,2361.298,3098.04,2397.21,3282.194,2378.958,3303.631,2325.691,3257.509,2269.617,3173.027
111901,GRANBURY ISD,6210.249,7747.431545,6330.869,7929.187061,6336.951,7943.307459,6344.496,8005.633,6350.966,7949.325,6219.697,7796.101,6128.788,7747.098,6137.26,7335.828,6055.579,7603.196,6199.599,7933.039,6349.582,8131.329,6501.985,8309.881
057910,GRAND PRAIRIE ISD,21226.634,27972.44363,22149.129,29272.65334,22798.187,30253.72082,23407.304,31077.217,23940.537,31602.497,24240.372,32213.095,24581.309,32995.187,24838.541,32461.841,24948.912,32743.588,25840.03,34975.885,26420.733,35851.218,27097.443,36814.026
234904,GRAND SALINE ISD,1123.587,1674.495238,1104.671,1653.871155,1067.711,1618.734912,1054.184,1569.432,1040.23,1546.697,1051.05,1568.241,1020.833,1536.173,1015.579,1464.477,999.78,1503.519,1011.873,1538.081,1013.878,1534.335,1023.019,1562.133
238904,GRANDFALLS-ROYALTY ISD,97.2,254.2249213,107.934,249.160736,119.626,250.6745577,114.362,230.074,112.567,238.773,111.085,240.951,104.712,239.915,105.942,215.175,120.826,224.325,124.206,250.255,128.36,244.44,136.523,252.529
126904,GRANDVIEW ISD,1096.842,1610.573267,1062.654,1542.014028,1055.753,1543.968359,1043.217,1521.148,1064.034,1531.541,1049.544,1528.705,1029.305,1527.144,1062.279,1461.237,1080.773,1550.15,1042.489,1531.369,1068.01,1552.148,1087.845,1577.239
090905,GRANDVIEW-HOPKINS ISD,36.656,55.05764576,33.866,50.74965042,32.562,50.18649852,19.418,30.384,24.257,36.645,28.617,43.942,46.047,90.378,46.589,86.027,43.685,90.029,41.665,88.31,41.775,89.133,44.034,89.214
246905,GRANGER ISD,429.836,722.6083347,454.405,767.968147,446.041,758.1112988,433.365,735.504,421.17,715.07,400.471,688.395,383.756,651.636,387.197,620.918,384.702,644.571,388.792,654.94,390.521,656.675,383.187,649.334
226907,GRAPE CREEK ISD,1121.24,1710.289031,1136.372,1731.77476,1092.622,1711.486322,1026.701,1609.607,1017.73,1597.214,1016.817,1581.792,1001.835,1541.536,1003.574,1448.324,966.653,1476.277,994.151,1526.866,1035.256,1570.735,1052.38,1600.304
113902,GRAPELAND ISD,529.048,884.252577,507.192,846.1011347,469.778,784.8707078,468.71,765.026,470.515,768.329,482.187,786.036,463.969,766.934,461.313,727.146,437.151,723.062,453.314,764.573,446.166,767.058,442.537,776.719
220906,GRAPEVINE-COLLEYVILLE ISD,13258.49,15349.4365,13265.93,15436.86111,13221.018,15436.93863,13191.408,15448.913,13152.974,15479.375,13001.166,15383.296,13032.566,15471.615,12891.262,14380.195,12778.598,14978.473,12932.235,15388.652,13116.793,15705.034,13215.314,15832.13
015835,GREAT HEARTS TEXAS,,,,,,,,,,,,,,,,,,,,,551.248,748.472,1935.832,2522.356
116905,GREENVILLE ISD,4721.167,6157.487214,4723,6147.400957,4646.562,6096.508883,4438.503,5917.801,4352.452,5742.228,4482.656,5912.304,4433.735,5938.307,4385.184,5558.925,4324.106,5740.922,4413.454,5942.248,4407.164,5980.862,4819.724,6495.175
165902,GREENWOOD ISD,1458.104,1918.768341,1452.502,1901.40029,1474.063,1905.215799,1516.465,1950.449,1556.217,1999.954,1556.153,2006.85,1609.811,2076.873,1654.962,1984.136,1774.15,2245.745,1899.214,2420.047,2046.27,2582.355,2204.862,2777.545
205902,GREGORY-PORTLAND ISD,4088.357,5204.040343,4055.185,5152.535866,4022.266,5092.48416,4059.441,5125.62,4034.441,5095.882,3964.822,5040.925,4067.291,5176.729,4191.946,5007.898,4209.384,5272.742,4245.332,5368.591,4311.327,5468.37,4336.07,5473.658
147902,GROESBECK ISD,1503.202,2158.747891,1474.008,2163.939243,1453.414,2158.686471,1373.859,2077.123,1436.187,2050.389,1456.186,2076.976,1448.374,2094.531,1490.351,2005.387,1564.178,2157.345,1647.069,2264.976,1657.009,2308.631,1672.888,2345.073
033901,GROOM ISD,114.012,219.442755,130.987,231.4937823,133.041,236.1988537,127.187,226.929,125.773,226.795,128.288,222.068,123.157,223.01,129.119,209.056,132.972,219.65,130.277,222.181,129.845,223.038,136.743,237.435
228901,GROVETON ISD,656.095,1197.909857,635.166,1162.628068,669.742,1195.060234,654.81,1166.925,673.705,1195.534,681.783,1201.323,696.891,1245.499,656.257,1139.012,687.77,1198.633,669.378,1205.339,662.822,1203.278,695.661,1255.018
098901,GRUVER ISD,388.872,741.9766433,387.45,750.1156889,371.922,726.9269928,367.048,719.797,381.505,733.657,381.871,758.522,392.825,772.024,370.656,697.476,390.65,754.979,386.259,746.388,413.3,771.536,407.418,766.918
015813,GUARDIAN ANGEL PERFORMANCE ARTS AC,10.432,20.54301747,15.088,21.16496686,7.005,11.46219188,5.954,7.415062665,11.385,13.58435001,9.956,13.77,,,,,,,,,,,,
101843,GULF SHORES ACADEMY,727.027,1053.791359,406.277,628.7292522,,,0,0,166.298,208.7935549,,,,,,,,,,,,,,
091917,GUNTER ISD,779.96,1217.747456,810.764,1252.178112,827.621,1265.111043,824.369,1255,801.171,1201.572,758.954,1143.693,754.622,1141.223,789.781,1104.995,754.959,1123.14,718.337,1076.093,736.561,1087.123,758.866,1107.621
047903,GUSTINE ISD,205.383,358.9604596,198.831,344.3733506,189.454,332.9066207,189.62,344.794,193.089,354.711,200.998,363.075,207.219,379.786,228.652,387.789,219.529,395.84,213.945,400.272,198.008,386.93,170.688,340.279
135001,GUTHRIE CSD,93.453,258.0316983,92.926,261.8383536,90.081,269.2511188,88.207,263.56,92.205,258.925,116.398,260.432,110.484,271.911,96.199,250.304,90.827,248.906,102.742,259.965,108.891,269.533,107.837,259.861
095903,HALE CENTER ISD,567.778,1002.042577,571.813,1008.054457,576.726,1017.2997,551.35,974.824,553.316,949.478,583.72,1002.587,615.16,1043.736,617.29,987.186,596.255,981.737,601.133,1000.068,587.053,969.427,569.041,957.296
143901,HALLETTSVILLE ISD,938.326,1550.044849,910.106,1533.366153,883.236,1505.499308,844.374,1458.812,817.695,1401.986,813.718,1397.273,820.059,1407.287,901.836,1422.32,930.154,1504.307,949.871,1540.687,973.271,1581.218,1020.853,1628.017
161924,HALLSBURG ISD,112.143,197.2500769,108.566,185.0186311,106.754,181.2061319,103.089,175.159,114.381,184.159,110.664,177.206,96.294,158.45,111.869,168.263,140.005,220.545,148.261,237.338,157.144,254.3,160.62,264.393
102904,HALLSVILLE ISD,3480.232,4309.181204,3554.667,4406.911277,3694.151,4572.371563,3821.99,4700.134,3946.945,4848.04,4038.119,5124.429,4099.469,5287.088,4213.907,5106.479,4367.263,5478.68,4480.182,5656.677,4570.927,5751.014,4674.193,5829.121
097902,HAMILTON ISD,847.292,1455.342562,830.048,1426.996437,829.391,1417.400167,792.898,1366.656,773.693,1324.934,788.209,1338.032,761.399,1319.094,729.913,1223.28,709.634,1244.972,698.305,1242.567,710.636,1259.016,723.75,1283.181
127903,HAMLIN ISD,466.534,843.0073577,461.406,814.9387751,453.155,780.6484512,449.412,769.564,443.493,762.311,460.016,776.522,463.488,793.963,461.687,742.117,422.532,719.433,423.364,714.365,389.105,677.949,384.449,667.003
123914,HAMSHIRE-FANNETT ISD,1702.246,2271.364392,1711.793,2300.162902,1680.917,2239.320536,1644.605,2169.104,1700.769,2252.442,1650.545,2240.624,1650.526,2166.976,1653.142,2029.655,1623.987,2094.146,1656.987,2164.684,1705.299,2225.287,1715.382,2246.047
219901,HAPPY ISD,218.514,457.7290173,215.127,434.4436169,216.785,435.0954331,221.64,435.79,215.403,409.569,235.821,449.379,239.025,458.692,225.937,414.108,235.743,445.61,233.571,450.995,241.36,458.662,242.575,458.955
146904,HARDIN ISD,1170.824,1695.086174,1174.677,1696.919283,1155.031,1646.072504,1124.383,1584.228,1229.273,1669.722,1140.641,1597.901,1157.729,1663.38,1117.03,1501.78,1170.993,1624.664,1187.841,1662.021,1218.355,1692.62,1276.362,1752
100905,HARDIN-JEFFERSON ISD,2025.793,2758.273611,1961.17,2669.107689,1918.44,2625.614341,1910.195,2578.794,1954.438,2423.832,1885.859,2529.856,1894.11,2515.795,1921.334,2377.503,1951.18,2521.026,1976.598,2591.592,2074.723,2701.882,2101.672,2754.81
015904,HARLANDALE ISD,13042.852,18424.45857,13135.354,18319.89622,12975.67,18071.07204,12953.629,17949.442,13117.204,18093.364,13175.861,18138.478,13442.194,18469.768,13549.257,17963.661,13735.125,18362.287,13921.116,19145.743,13782.022,19045.931,13589.118,18936.636
102905,HARLETON ISD,632.973,982.5909,640.629,991.0820838,644.121,1000.957443,642.732,1003.037,661.474,1020.492,696.562,1074.865,691.936,1063.827,689.152,1007.523,688.806,1053.059,694.214,1070.687,705.635,1090.892,741.141,1140.893
031903,HARLINGEN CISD,15446.304,21154.49467,15602.634,21344.48862,15672.17,21422.78341,15835.012,21573.724,16068.941,22028.606,16831.443,22859.202,17075.231,23234.689,17209.444,22201.107,17099.849,23189.235,17234.64,23747.993,17305.153,24077.647,17431.742,24657.326
230905,HARMONY ISD,952.727,1451.758378,932.012,1406.542176,943.024,1394.877685,947.178,1385.997,994.42,1429.34,1001.276,1460.591,1002.272,1476.947,1006.61,1403.476,1026.377,1484.979,995.644,1459.254,1006.372,1462.89,1022.378,1474.091
101858,HARMONY SCHOOL OF EXCELLENCE,,,,,299.465,403.199,443.526,584.124,581.298,765.489,1018.255,1348.132,2635.553,3549.884,3195.32,4161.139,3685.637,5106.334,3794.046,5457.04,3843.011,5586.274,4175.78,6126.123
101857,HARMONY SCHOOL OF INNOVATION,,,186.919,284.249,351.942,506.046,398.088,576.321,478.652,692.335,951.5,1335.244,,,,,,,,,,,,
101862,HARMONY SCHOOL OF SCIENCE - HOUSTO,,,,,,,,,327.498,457.521,592.289,796.811,597.99,840.882,1125.344,1421.85,1447.073,1985.409,2756.101,3825.462,2853.183,4163.31,2951.571,4329.112
227822,HARMONY SCHOOL OF SCIENCE AUSTIN,,,,,234.904,321.638,259.415,354.271,404.389,542.91,491.87,669.416,,,,,,,,,,,,
123806,HARMONY SCIENCE ACAD (BEAUMONT),,,,,,,207.644,286.096,320.218,435.496,428.792,591.872,,,,,,,,,,,,
021804,HARMONY SCIENCE ACAD (COLLEGE STAT,,,,,,,193.347,269.376,216.167,297.564,239.172,333.075,,,,,,,,,,,,
071806,HARMONY SCIENCE ACAD (EL PASO),,,,,309.25,464.009,439.808,631.562,560.482,805.214,994.377,1399.979,1140.401,1648.559,1648.999,2227.469,2147.757,3069.377,1652.863,2566.263,2506.531,3838.477,2571.372,3975.132
220813,HARMONY SCIENCE ACAD (FORT WORTH),,,,,342.602,493.646,395.407,549.576,865.933,1162.103,1779.451,2404.482,2023.952,2812.731,2311.274,3018.377,3254.482,4470.992,3501.372,5056.884,,,,
152805,HARMONY SCIENCE ACAD (LUBBOCK),,,,,,,168.803,254.068,245.085,356.592,332.307,492.139,579.78,837.267,674.284,951.631,775.936,1157.868,719.992,1120.909,,,,
015828,HARMONY SCIENCE ACAD (SAN ANTONIO),,,,,276.164,405.928,352.886,503.967,539.284,760.156,701.204,1000.923,862.051,1226.731,1063.963,1438.433,2024.644,2907.221,2152.953,3207.674,2997.492,4507.744,3350.778,5065.557
161807,HARMONY SCIENCE ACAD (WACO),,,,,,,213.407,321.856,347.7,494.533,394.375,569.488,2350.826,3224.801,2799.422,3839.079,3531.542,5086.942,3771.323,5592.504,8293.667,12239.539,9097.571,13611.877
101846,HARMONY SCIENCE ACADEMY,577.737,735.7154819,700.62,910.6212728,1043.418,1348.167933,1189.3,1597.719507,1450.518,1948.08914,1681.25,2417.685,2562.992,3811.614,2978.801,4025.348,3300.107,4773.894,3014.336,4613.376,3329.653,5046.314,3382.746,5208.056
227816,HARMONY SCIENCE ACADEMY (AUSTIN),194.512,283.68,242.032,361.255,252.615,370.965,275.61,391.238,395.585,565.201,1016.864,1418.657,1805.296,2546.48,2454.749,3251.851,2802.473,3984.602,2931.948,4301.49,3295.2,4847.672,3677.197,5478.86
031803,HARMONY SCIENCE ACADEMY - BROWNSVI,,,,,,,,,249.718,356.374,357.082,506.89,385.97,563.005,410.149,562.718,419.268,618.011,429.47,658.08,,,,
240804,HARMONY SCIENCE ACADEMY - LAREDO,,,,,,,,,329.166,481.542,549.487,747.521,602.298,855.574,637.982,861.692,,,,,,,,
086902,HARPER ISD,511.657,956.7694695,538.073,970.1005676,537.238,965.2871925,552.316,984.957,570.146,1010.406,581.733,1023.267,567.331,1019.192,541.642,941.329,551.007,992.848,555.945,1016.556,573.83,1026.118,572.711,1001.294
244901,HARROLD ISD,118.628,234.3727301,110.898,234.442121,106.628,234.0238002,101.208,233.056,98.36,231.122,93.958,229.232,103.652,230.878,101.147,212.513,98.909,232.486,115.465,243.553,109.776,239.753,96.187,226.524
035902,HART ISD,319.58,559.4006816,321.252,553.9440931,308.884,538.4262495,295.017,512.388,281.196,484.13,286.686,499.477,267.285,481.46,273.839,453.881,255.914,456.3,226.635,420.778,223.162,406.763,232.913,419.722
103902,HARTLEY ISD,149.09,306.0170574,149.129,306.5060055,169.461,344.9815918,190.847,382.963,197.58,401.05,191.159,383.212,174.822,357.122,168.003,327.625,185.165,366.242,195.322,390.976,209.224,411.367,198.485,395.673
